5,7,35,1.400,.400,.657,2.33,14,23,6,1
5,7,35,1.400,.371,.743,4.33,13,26,3,1
5,8,40,1.600,.550,1.00,2.44,22,40,9,1
5,5,25,1.000,.400,.520,10.00,10,13,1,1
5,3,15,.600,.533,.733,8.00,8,11,1,1
5,7,35,1.400,.429,.857,5.00,15,30,3,1
5,8,40,1.600,.375,.475,15.00,15,19,1,1
5,19,95,3.800,.232,.400,5.50,22,38,4,1
5,5,25,1.000,.400,.560,5.00,10,14,2,1
4,6,24,1.500,.458,.792,5.50,11,19,2,1
5,4,20,.800,.500,.800,10.00,10,16,1,1
13,25,325,1.923,.234,.286,10.86,76,93,7,1
7,16,112,2.286,.321,.643,2.57,36,72,14,1
7,103,721,14.714,.295,.691,1.76,213,498,121,1
11,9,99,.818,.343,.626,3.40,34,62,10,1
11,8,88,.727,.580,1.00,5.10,51,88,10,1
11,35,385,3.182,.382,.657,6.13,147,253,24,1
9,21,189,2.333,.429,.772,3.00,81,146,27,1
9,37,333,4.111,.532,.913,3.22,177,304,55,1
10,98,980,9.800,.379,.835,2.22,371,818,167,1
9,50,450,5.556,.496,.958,2.69,223,431,83,1
2,18,36,9.000,.667,.694,24.00,24,25,1,2
2,18,36,9.000,.806,.833,29.00,29,30,1,2
2,22,44,11.000,.705,.864,15.50,31,38,2,2
10,66,660,6.600,.273,.661,1.94,180,436,93,1
9,90,810,10.000,.260,.786,2.18,211,637,97,1
9,92,828,10.222,.286,.885,1.93,237,733,123,1
9,51,459,5.667,.296,.786,2.34,136,361,58,1
9,34,306,3.778,.320,.886,1.56,98,271,63,1
9,80,720,8.889,.333,.878,2.02,240,632,119,1
11,99,1089,9.000,.230,.601,2.14,250,654,117,1
10,53,530,5.300,.294,.819,1.79,156,434,87,1
9,12,108,1.333,.454,1.00,1.69,49,108,29,1
9,64,576,7.111,.299,.970,1.81,172,559,95,1
11,102,1122,9.273,.223,.768,1.53,250,862,163,1
12,56,672,4.667,.256,.827,2.02,172,556,85,1
9,84,756,9.333,.222,.937,1.81,168,708,93,1
9,54,486,6.000,.292,.957,1.48,142,465,96,1
10,83,830,8.300,.266,.827,2.10,221,686,105,1
10,4,40,.400,.375,.400,15.00,15,16,1,1
12,11,132,.917,.371,1.00,1.63,49,132,30,1
12,44,528,3.667,.261,.767,2.38,138,405,58,1
10,34,340,3.400,.297,.885,1.71,101,301,59,1
9,76,684,8.444,.307,.882,1.84,210,603,114,1
12,14,168,1.167,.357,.958,2.31,60,161,26,1
12,7,84,.583,.214,.583,3.60,18,49,5,1
12,44,528,3.667,.294,.742,2.31,155,392,67,1
10,63,630,6.300,.233,.705,1.69,147,444,87,1
3,116,348,38.667,.385,.494,33.50,134,172,4,2
1,10,10,10.000,1.00,1.00,10.00,10,10,1,2
1,13,13,13.000,1.00,1.00,13.00,13,13,1,2
1,8,8,8.000,1.00,1.00,8.00,8,8,1,2
1,44,44,44.000,.250,1.00,2.20,11,44,5,2
2,20,40,10.000,.725,.875,29.00,29,35,1,2
2,20,40,10.000,.775,.850,31.00,31,34,1,2
11,20,220,1.818,.168,.750,3.36,37,165,11,1
9,5,45,.556,.378,.933,2.83,17,42,6,1
8,3,24,.375,.417,.417,10.00,10,10,1,1
2,48,96,24.000,.625,.677,30.00,60,65,2,2
9,21,189,2.333,.291,.762,1.57,55,144,35,1
9,85,765,9.444,.302,.812,1.82,231,621,127,1
9,32,288,3.556,.302,.781,2.07,87,225,42,1
10,126,1260,12.600,.425,.862,2.68,536,1086,200,1
11,119,1309,10.818,.236,.747,1.75,309,978,177,1
8,48,384,6.000,.302,.914,1.76,116,351,66,1
